Data Year,ID,Property Name,Reporting Status,Address,ZIP Code,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,Water Use (kGal),ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Row_ID
2022,166264,University Center Chicago,Submitted Data,525 S State St,60605,3.0,false,LOOP,Other - Lodging/Residential,702000,2004,1,,,24380535.8,29014043.3,0,0,,76.1,140.6,77.1,140.5,4752.3,6.8,41.875179056057796,-87.6274737894488,POINT (-87.6274737894488 41.875179056057796),2022-166264
2022,159044,Lidia Puchinska Apartments,Submitted Data,838 N Noble St,60642,3.0,false,WEST TOWN,Multifamily Housing,335411,1965,2,,70,4388500.1,21381029.8,0,0,,95.9,129.2,101.4,134.1,1713.7,6.4,41.89731154791208,-87.66258001198372,POINT (-87.66258001198372 41.89731154791208),2022-159044
2022,172787,,Submitted Data,3420  S COTTAGE GROVE AVE,60616,1.0,false,DOUGLAS,Multifamily Housing,107500,1952,1,,1,1060557.3,29712079.4,0,0,,286.3,317.8,304,336.1,1717.8,16,41.83227960133699,-87.61119049522397,POINT (-87.61119049522397 41.83227960133699),2022-172787
2022,102232,2800 Lake Shore Drive Condo Association,Submitted Data,2800 N Lake Shore Dr,60657,4.0,false,LAKE VIEW,Multifamily Housing,852820,1969,1,,74,8812260.4,57204496.6,0,0,,87.1,111.8,92.6,116.3,4199.1,5.5,41.93290246650612,-87.63637316515118,POINT (-87.63637316515118 41.93290246650612),2022-102232
2022,175507,,Submitted Data,18  E ELM ST,60611,4.0,false,NEAR NORTH SIDE,Multifamily Housing,78055,1925,1,,84,2790733.4,1771183.8,0,0,,58.4,123.9,59.7,126.4,461.7,5.9,41.90330581094846,-87.62785823297757,POINT (-87.62785823297757 41.90330581094846),2022-175507
2022,134727,Glencrest Nursing & Rehab Center,Submitted Data,2451 W Touhy Ave,60645,2.5,false,WEST RIDGE,Senior Living Community,107730,1978,1,,39,5126772.8,7675000,0,0,,151.1,264.5,152.1,262.8,1082.9,12.8,42.01212838636181,-87.69220232590081,POINT (-87.69220232590081 42.01212838636181),2022-134727
2022,251905,"Funston, Frederick Elementary -CPS",Submitted Data,2010 N Central Park Ave,60647,1.0,false,LOGAN SQUARE,K-12 School,107729,1896,3,,30,3222470.5,6680270.1,0,0,,91.9,148.9,94.6,151.2,779.3,7.2,41.91762127382847,-87.71692852023781,POINT (-87.71692852023781 41.91762127382847),2022-251905
2022,250059,311 City Services,Submitted Data,2111 W Lexington St,60612,1.0,false,NEAR WEST SIDE,Office,59000,1990,1,,13,5154773.8,4322997.2,0,0,,160.6,321.6,163.1,321,908.6,15.4,41.872225349407124,-87.67937360699585,POINT (-87.67937360699585 41.872225349407124),2022-250059
2022,160355,1133 N. Dearborn Apartments,Submitted Data,1133 N Dearborn St,60610,3.0,false,NEAR NORTH SIDE,Multifamily Housing,429600,1992,1,,65,8765909,18364476.2,0,0,,70,113.1,71.4,113.4,2130,5.5,41.902908950273684,-87.62980840533326,POINT (-87.62980840533326 41.902908950273684),2022-160355
2022,254246,,Submitted Data,550 E 50th Pl,60615,2.5,false,Grand Boulevard,Multifamily Housing,58652,1985,1,,54,1027048.6,3718634.4,0,0,,89.2,127.4,88.7,126,332.8,6.3,41.80319190447306,-87.61195894134066,POINT (-87.61195894134066 41.80319190447306),2022-254246
2022,255083,EMME,Not Submitted,165 N Desplaines St,60661,0.0,false,NEAR WEST SIDE,,228926,,,,,,,,,,,,,,,,41.885014648542004,-87.6440767951591,POINT (-87.6440767951591 41.885014648542004),2022-255083
2022,256960,,Submitted Data,1922 W Ogden Ave,,4.0,false,,Multifamily Housing,258445,1964,1,,100,2627870.9,9685840.1,0,0,,49.3,70.1,50.5,71.5,860.6,3.4,41.87433639365488,-87.67473401639934,POINT (-87.67473401639934 41.87433639365488),2022-256960
2022,119269,1101 W. LAKE STREET CONDOMINIUM,Not Submitted,1101 W LAKE ST,60607,0.0,false,NEAR WEST SIDE,,64800,,,,,,,,,,,,,,,,41.885433370571896,-87.6545276316621,POINT (-87.6545276316621 41.885433370571896),2022-119269
2022,256809,,Submitted Data,633 W NORTH AVE,60610,2.0,false,Near North Side,Multifamily Housing,331566,2020,1,,14,12916446.2,9302159.4,0,0,,88.3,182.6,92.3,190.3,2195.4,8.7,41.910866196325436,-87.64471924507305,POINT (-87.64471924507305 41.910866196325436),2022-256809
2022,156536,228 South Wabash Building,Not Submitted,228 S Wabash Ave,60604,0.0,false,LOOP,,64630,,,,,,,,,,,,,,,,41.878812162577766,-87.62624720633796,POINT (-87.62624720633796 41.878812162577766),2022-156536
2022,244550,2650 Lakeview Condominium Association,Submitted Data,2650 N Lakeview Ave,60614,2.0,false,LINCOLN PARK,Multifamily Housing,561880,1972,1,,48,12187772.1,30332559.6,0,0,,89.9,139.5,94,141.7,3216.4,6.8,41.931068993944976,-87.63946284861854,POINT (-87.63946284861854 41.931068993944976),2022-244550
2022,252043,Renee Granville-Grossman Residential Commons,Submitted Data,6031 S Ellis Ave,60637,2.5,false,WOODLAWN,Residence Hall/Dormitory,338679,2009,1,,55,10782060.4,1018042,20417294.8,7907466.9,,118.5,186.1,117.1,185.8,3246.6,9.6,41.7849935307477,-87.60102212143794,POINT (-87.60102212143794 41.7849935307477),2022-252043
2022,244360,1720 South Michigan Condominium Association,Submitted Data,1720 S Michigan Ave,60616,4.0,false,NEAR SOUTH SIDE,Multifamily Housing,684299,2007,1,,89,11713020.5,26680707.1,0,0,,72.6,115,75.1,115.2,2959.9,5.6,41.858437772179165,-87.6240934145977,POINT (-87.6240934145977 41.858437772179165),2022-244360
2022,117189,Sherway Tower,Submitted Data,4225  N SHERIDAN RD,60613,1.5,false,UPTOWN,Multifamily Housing,158600,1979,1,,35,3488965,13231623.9,0,0,,105.4,149.2,111.4,155.5,1162.3,7.3,41.95919625222196,-87.6545308998134,POINT (-87.6545308998134 41.95919625222196),2022-117189
2022,101854,10 South Riverside Plaza,Submitted Data,10 S Riverside Plz,60606,4.0,false,NEAR WEST SIDE,Office,787045,1964,1,,86,24227418,19734900.7,0,0,,55.9,112.5,56.5,112.3,4239.3,5.4,41.881664289382925,-87.63888744408949,POINT (-87.63888744408949 41.881664289382925),2022-101854
2022,101709,20 N Wacker Dr,Submitted Data,20 N Wacker Dr,60606,2.0,false,LOOP,Office,1742899,1929,1,,,45397341.5,67842610.7,0,0,,65,113.8,68,117,9582.9,5.5,41.88241090648542,-87.63717471046387,POINT (-87.63717471046387 41.88241090648542),2022-101709
2022,103596,550 W Jackson,Submitted Data,550 W Jackson Blvd,60661,4.0,false,NEAR WEST SIDE,Office,480117,2001,1,,95,14751138.2,0,0,0,,33.5,93.8,34,95.3,1942.9,4.4,41.878131817732296,-87.64158543637204,POINT (-87.64158543637204 41.878131817732296),2022-103596
2022,175400,,Submitted Data,740  N MILWAUKEE AVE,60642,4.0,false,WEST TOWN,Multifamily Housing,82600,2003,1,,82,2146228.4,1722551.4,0,0,,46.8,94.7,46.9,94.2,374.2,4.5,41.895241937391525,-87.65408248359415,POINT (-87.65408248359415 41.895241937391525),2022-175400
2022,104288,,Submitted Data,452  W ALDINE AVE,60657,4.0,false,LAKE VIEW,Multifamily Housing,101700,1966,1,,83,1216616.9,5112848.4,0,0,,71.1,98.6,74.4,101,431.8,4.9,41.942372211843065,-87.64205469852595,POINT (-87.64205469852595 41.942372211843065),2022-104288
2022,101760,Leo Burnett Building,Submitted Data,35 W Wacker Dr,60601,3.5,false,LOOP,Office,1398335,1989,1,,75,70125175.9,0,0,0,,50.4,141,50.1,140.2,9236.5,6.6,41.88670966670664,-87.6293030309932,POINT (-87.6293030309932 41.88670966670664),2022-101760
2022,252064,Mansueto Library,Submitted Data,1100 E 57th St,60637,2.0,false,HYDE PARK,Library,64028,2009,1,,,2398786.1,0,9413400.5,4695839.8,,257.8,348.5,259.1,350.7,1188.5,18.6,41.791521429859806,-87.59950056588147,POINT (-87.59950056588147 41.791521429859806),2022-252064
2022,163996,St Vincent de Paul Center,Submitted Data,2145 N Halsted St,60614,2.0,false,LINCOLN PARK,Pre-school/Daycare,144166,2001,1,,,4010834.5,7955500.2,0,0,,83,135.8,85.7,137.4,950.8,6.6,41.92133238926864,-87.64847173462576,POINT (-87.64847173462576 41.92133238926864),2022-163996
2022,231486,Waterford Condominium,Submitted Data,4170 N Marine Dr,60613,2.5,false,UPTOWN,Multifamily Housing,437780,1973,1,,51,14511893.5,7727026.1,0,0,,66.2,145.2,67.5,147.8,2321.8,6.9,41.95757265588964,-87.64640260453923,POINT (-87.64640260453923 41.95757265588964),2022-231486
2022,124056,,Not Submitted,211 223 S STATE ST,60604,0.0,false,LOOP,,152025,,,,,,,,,,,,,,,,41.87920346294864,-87.62755783809241,POINT (-87.62755783809241 41.87920346294864),2022-124056
2022,146958,,Submitted Data,2601 2607 N MILWAUKEE AVE,60647,2.0,false,LOGAN SQUARE,Multifamily Housing,46000,1920,1,,16,769021.3,4546708.9,0,0,,115.6,150.6,123,157.2,342.8,7.5,41.92884909944806,-87.7068172134966,POINT (-87.7068172134966 41.92884909944806),2022-146958
2022,105983,,Submitted Data,1330  N DEARBORN ST,60610,1.0,false,NEAR NORTH SIDE,Multifamily Housing,78900,1962,1,,29,1717781.5,5276923.4,0,0,,95.9,142,98.6,142.6,506.5,6.9,41.90668731423024,-87.63021659858879,POINT (-87.63021659858879 41.90668731423024),2022-105983
2022,156021,717 N Michigan Ave,Submitted Data,717 N Michigan Ave,60611,4.0,false,NEAR NORTH SIDE,Retail Store,61612,1965,1,,100,242379.5,1366011.6,0,0,,26.1,34.3,27,35.4,104.5,1.7,41.895558109626364,-87.6241200636275,POINT (-87.6241200636275 41.895558109626364),2022-156021
2022,113677,,Submitted Data,221  E WALTON PL,60611,1.0,false,NEAR NORTH SIDE,Multifamily Housing,58012,1991,1,,21,2897280,490325.4,0,0,,65.4,166.5,66.9,169.8,407.7,7.9,41.89994946754173,-87.6210578182587,POINT (-87.6210578182587 41.89994946754173),2022-113677
2022,127031,Jewel Osco,Submitted Data,424 W DIVISION ST,60610,2.5,false,NEAR NORTH SIDE,Supermarket/Grocery Store,66570,2013,1,,53,9863618,3353900,0,0,,198.6,467.8,199.7,463.8,1477.3,22.2,41.90388396114024,-87.63943720155201,POINT (-87.63943720155201 41.90388396114024),2022-127031
2022,175979,,Submitted Data,6800  S KEATING AVE,60629,3.5,false,WEST LAWN,Senior Living Community,84139,2015,1,,73,1899992.6,1964699.9,0,0,,45.9,87.7,46.4,87.1,354.6,4.2,41.76947523473272,-87.74048605500538,POINT (-87.74048605500538 41.76947523473272),2022-175979
2022,135032,,Not Submitted,350  N LaSalle St,60654,0.0,false,NEAR NORTH SIDE,,138823,,,,,,,,,,,,,,,,41.88887789027888,-87.63266239639773,POINT (-87.63266239639773 41.88887789027888),2022-135032
2022,251877,Williams Multiplex Elementary -CPS,Exempt,2710 S Dearborn St,60616,,true,DOUGLAS,,148150,,,,,,,,,,,,,,,,41.844038088403714,-87.6285900783179,POINT (-87.6285900783179 41.844038088403714),2022-251877
2022,129245,Mill Works,Not Submitted,2011 2023 W BELMONT AVE,60618,0.0,false,NORTH CENTER,,62664,,,,,,,,,,,,,,,,41.939457079782464,-87.67885026919784,POINT (-87.67885026919784 41.939457079782464),2022-129245
2022,251599,Orozco Elementary -CPS,Exempt,1940 W 18th St,60608,,true,LOWER WEST SIDE,,107722,,,,,,,,,,,,,,,,41.85778247870229,-87.67519253027801,POINT (-87.67519253027801 41.85778247870229),2022-251599
2022,251346,650 W Lake Street,Submitted Data,650 W Lake Street,60661,2.0,false,NEAR WEST SIDE,Office,60000,1970,1,,,2815035.6,2202954.4,0,0,,83.6,169.9,82.7,164.7,487.8,8.1,41.885806216275284,-87.64469294742808,POINT (-87.64469294742808 41.885806216275284),2022-251346
2022,116552,,Not Submitted,4001 4013 S ELLIS AVE,60653,0.0,false,OAKLAND,,61610,,,,,,,,,,,,,,,,41.82191213113417,-87.60362922312027,POINT (-87.60362922312027 41.82191213113417),2022-116552
2022,157997,,Submitted Data,407 415 S DEARBORN ST,60605,3.5,false,LOOP,Multifamily Housing,198848,1893,1,,53,6315306.9,9228635.8,0,0,,78.2,137.7,78.5,137.5,1322,6.6,41.87669951154698,-87.62911066501952,POINT (-87.62911066501952 41.87669951154698),2022-157997
2022,118776,Gleacher Center,Submitted Data,450 N Cityfront Plz,60611,2.0,false,NEAR NORTH SIDE,College/University,244177,1993,1,,,13196650.2,805000,0,0,,65.2,176.1,64.6,174.3,1780.9,8.3,41.89011149652908,-87.6221038750602,POINT (-87.6221038750602 41.89011149652908),2022-118776
2022,251588,"Taylor, Douglas -CPS",Exempt,9912 S Avenue H,60617,,true,EAST SIDE,,87628,,,,,,,,,,,,,,,,41.71544588981327,-87.53300739538533,POINT (-87.53300739538533 41.71544588981327),2022-251588
2022,101988,205 W Wacker,Submitted Data,205 W Wacker Dr,60606,2.5,false,LOOP,Office,324762,1929,1,,58,8539696,15410439.8,0,0,,77.3,129.5,,,1943.3,6.3,41.886707304096035,-87.63415039321221,POINT (-87.63415039321221 41.886707304096035),2022-101988
2022,135316,Belhaven Nursing & Rehab Center,Submitted Data,11401 S OAKLEY AVE,60643,1.0,false,MORGAN PARK,Senior Living Community,100866,1984,1,,2,3410771.2,10530704.3,0,0,,200.1,295.8,205.6,297.3,1008.6,14.5,41.6860333533069,-87.67864548806861,POINT (-87.67864548806861 41.6860333533069),2022-135316
2022,244840,235 W. Van Buren Condo Association,Submitted Data,235 W Van Buren St,60607,3.5,false,LOOP,Multifamily Housing,1046220,2009,1,,74,17101249.8,41569520.7,0,12285995.6,,88.5,128.2,89.5,129.6,,,41.876722160510816,-87.63471047025764,POINT (-87.63471047025764 41.876722160510816),2022-244840
2022,159312,2101 South Michigan Apartments,Submitted Data,2101 S Michigan Ave,60616,2.0,false,NEAR SOUTH SIDE,Multifamily Housing,204401,1971,1,,47,5137239.6,15916300,0,0,,103,152.1,108.9,158.4,1522,7.4,41.854215436201635,-87.62370290435084,POINT (-87.62370290435084 41.854215436201635),2022-159312
2022,158134,The Goodman Theatre,Submitted Data,170 N Dearborn Ave,60601,0.0,false,LOOP,Performing Arts,187000,1999,1,,,10399490.6,13394.2,0,0,,55.7,155.8,,,1370.5,7.3,41.88514242565978,-87.62962433514399,POINT (-87.62962433514399 41.88514242565978),2022-158134
2022,106067,,Submitted Data,4653 4661 S LAKE PARK AVE,60653,4.0,false,KENWOOD,Multifamily Housing,58000,1970,1,,100,131481.3,3247735.5,0,0,,58.3,65.1,61.5,68.7,189.8,3.3,41.81047717288968,-87.59317868462034,POINT (-87.59317868462034 41.81047717288968),2022-106067
2022,260078,,Not Submitted,1626  W 87TH ST,60620,0.0,false,AUBURN GRESHAM,,74165,,,,,,,,,,,,,,,,41.735885152260714,-87.66414271655937,POINT (-87.66414271655937 41.735885152260714),2022-260078
2022,157602,Prairie House at Central Station,Submitted Data,1515 S Prairie Ave,60605,3.0,false,NEAR SOUTH SIDE,Multifamily Housing,403018,2001,1,,49,10107340.6,12288519.4,0,0,,82,150.9,82.7,148.8,1984,7.3,41.8615727832991,-87.62066423805882,POINT (-87.62066423805882 41.8615727832991),2022-157602
2022,255923,,Submitted Data,1636 W Adams St,60612,3.5,false,NEAR WEST SIDE,Multifamily Housing,56000,2018,1,,78,785512.7,2266844.4,0,0,,54.5,81.8,54.8,82.1,223.9,4,41.87898063081931,-87.66826194095255,POINT (-87.66826194095255 41.87898063081931),2022-255923
2022,256997,,Not Submitted,400 N. Aberdeen,,0.0,false,,,420656,,,,,,,,,,,,,,,,41.889016769101346,-87.65471553708831,POINT (-87.65471553708831 41.889016769101346),2022-256997
2022,256878,,Not Submitted,4835 S CICERO AVE,60632,0.0,false,,,50000,,,,,,,,,,,,,,,,41.80474599336318,-87.74293847973513,POINT (-87.74293847973513 41.80474599336318),2022-256878
2022,255924,325 S Paulina,Submitted Data,325 S Paulina St,60612,3.5,false,NEAR WEST SIDE,Office,58752,2019,1,,74,1872516.6,653562,0,0,,43,100.9,43.6,101.1,281.4,4.8,41.876803626770815,-87.66902350874716,POINT (-87.66902350874716 41.876803626770815),2022-255924
2022,159510,Presidential Towers,Submitted Data,555 W Madison St,60661,3.5,false,NEAR WEST SIDE,Multifamily Housing,2409540,1986,4,,78,50401768.6,116565518.9,0,0,,79.1,124.9,82.5,127.2,12830,6.1,41.88173751621169,-87.6418080251031,POINT (-87.6418080251031 41.88173751621169),2022-159510
2022,250033,South Shore Cultural Center,Not Submitted,7059 S South Shore Dr,60649,0.0,false,SOUTH SHORE,,258659,,,,,,,,,,,,,,,,41.76660302216941,-87.56632372273566,POINT (-87.56632372273566 41.76660302216941),2022-250033
2022,255958,,Submitted Data,625 W Adams St,60661,4.0,false,NEAR WEST SIDE,Office,645891,2018,1,,94,15469064.3,188202.1,0,0,,32.3,89.8,32.3,89.8,2048.8,4.2,41.879152597060816,-87.6437027422331,POINT (-87.6437027422331 41.879152597060816),2022-255958
2022,105302,Drexel Square,Not Submitted,810  E HYDE PARK BLVD,60615,0.0,false,KENWOOD,,76470,,,,,,,,,,,,,,,,41.80237347110972,-87.60588760843979,POINT (-87.60588760843979 41.80237347110972),2022-105302
2022,251728,Burbank Elementary -CPS,Submitted Data,2035 N Mobile Ave,60639,2.5,false,BELMONT CRAGIN,K-12 School,165364,1929,2,,57,4379821.2,6094209.7,0,0,,63.3,112.9,64.9,113.5,900.6,5.4,41.91759334051134,-87.78266266765927,POINT (-87.78266266765927 41.91759334051134),2022-251728
2022,255090,,Not Submitted,7122 S Jeffery Blvd,60649,0.0,false,SOUTH SHORE,,58330,,,,,,,,,,,,,,,,41.7654372938236,-87.57643279693517,POINT (-87.57643279693517 41.7654372938236),2022-255090
2022,101032,,Submitted Data,5110  S DR MARTIN LUTHER KING JR DR,60615,1.5,false,WASHINGTON PARK,Multifamily Housing,118232,1969,1,,35,2045703.1,11788471.2,0,0,,121,158.4,126.5,163,895.6,7.8,41.80179500420955,-87.61629094785447,POINT (-87.61629094785447 41.80179500420955),2022-101032
2022,250036,Bowen Environmental Studies HS -CPS,Exempt,2710 E 89th St,60617,,true,SOUTH CHICAGO,,296441,,,,,,,,,,,,,,,,41.7337610651301,-87.55775262945247,POINT (-87.55775262945247 41.7337610651301),2022-250036
2022,234885,3033 Sheridan Tower Condominium Association,Submitted Data,3033 N Sheridan Rd,60657,4.0,false,LAKE VIEW,Multifamily Housing,278604,1968,1,,98,2972098.3,8044660.8,0,0,,39.5,60.2,41.4,61.3,818.8,2.9,41.93761503684279,-87.63931733786583,POINT (-87.63931733786583 41.93761503684279),2022-234885
2022,101420,Chicago Acad Elementary -CPS,Submitted Data,3400 N Austin Ave,60634,1.0,false,DUNNING,K-12 School,250844,1920,2,,30,5770415.5,19381421.9,0,0,,100.3,145.5,100.4,143.4,1789.5,7.1,41.94215438626305,-87.77650575319704,POINT (-87.77650575319704 41.94215438626305),2022-101420
2022,250058,Martin Luther King Community Center,Submitted Data,4314 S Cottage Grove Ave,60653,1.0,false,GRAND BOULEVARD,Other - Entertainment/Public Assembly,56687,1975,1,,,3769154.1,3645997.3,0,0,,130.8,253.7,131.7,250,690.1,12.2,41.816325970337445,-87.6068467379213,POINT (-87.6068467379213 41.816325970337445),2022-250058
2022,251611,Mann Elementary -CPS,Exempt,8050 S Chappel Ave,60617,,true,SOUTH CHICAGO,,136120,,,,,,,,,,,,,,,,41.74830011981781,-87.57485274168582,POINT (-87.57485274168582 41.74830011981781),2022-251611
2022,251898,Durkin Park Elementary -CPS,Submitted Data,8445 S Kolin Ave,60652,2.5,false,ASHBURN,K-12 School,86520,1961,5,,56,2625117.8,2314640,0,0,,57.1,113,58.6,114.9,468.7,5.4,41.73886352135925,-87.7299192666821,POINT (-87.7299192666821 41.73886352135925),2022-251898
2022,173831,YMCA of Metro Chicago,Not Submitted,3333 N MARSHFIELD AVE,60657,0.0,false,LAKE VIEW,,93228,,,,,,,,,,,,,,,,41.94250189439251,-87.66981263650848,POINT (-87.66981263650848 41.94250189439251),2022-173831
2022,173646,,Submitted Data,400 N CLINTON ST,60654,3.0,false,WEST TOWN,Multifamily Housing,118904,1999,3,,61,1891742.8,3869479.7,0,0,,73,118.6,73.2,117.1,454.7,5.8,41.88934886883168,-87.6406701301137,POINT (-87.6406701301137 41.88934886883168),2022-173646
2022,104549,,Not Submitted,920  W LAWRENCE AVE,60640,0.0,false,UPTOWN,,148138,,,,,,,,,,,,,,,,41.969218744965026,-87.65333829442493,POINT (-87.65333829442493 41.969218744965026),2022-104549
2022,251606,Ryerson -CPS,Exempt,646 N Lawndale Ave,60624,,true,HUMBOLDT PARK,,114019,,,,,,,,,,,,,,,,41.89321142079488,-87.71883333704616,POINT (-87.71883333704616 41.89321142079488),2022-251606
2022,251373,"Mitchell, Ellen -CPS",Submitted Data,2233 W Ohio St,60612,2.5,false,WEST TOWN,K-12 School,56385,1892,2,,56,858394.4,3847600.3,0,0,,83.5,114.3,87.2,118.2,317.4,5.6,41.89205482232845,-87.68317867075605,POINT (-87.68317867075605 41.89205482232845),2022-251373
2022,101727,Citigroup Center,Submitted Data,500 W Madison St,60661,3.0,false,NEAR WEST SIDE,Office,1877620,1986,1,,65,98638920.9,0,0,0,,53.2,148.8,53.1,148.6,12992.2,7,41.88199433820508,-87.6397586848809,POINT (-87.6397586848809 41.88199433820508),2022-101727
2022,103712,Water Tower Place,Submitted Data,845 N Michigan Ave,60611,,true,NEAR NORTH SIDE,Mixed Use Property,2984641,1976,1,,,137570616.3,82476254,0,0,,85.3,182.8,85.9,182.8,22500.7,8.7,41.898079920503314,-87.6239457056618,POINT (-87.6239457056618 41.898079920503314),2022-103712
2022,251317,Hotel Monaco Chicago,Submitted Data,225 N Wabash,60601,1.0,false,LOOP,Hotel,150626,1998,1,,23,4450487.5,15702350,0,4332588,,199.6,268.1,201.7,270.9,1648.5,13.4,41.88642433256405,-87.62616828170881,POINT (-87.62616828170881 41.88642433256405),2022-251317
2022,132118,Community Care Center,Submitted Data,4314 S Wabash Ave,60653,3.5,false,GRAND BOULEVARD,Senior Living Community,62700,1969,1,,54,1911702.7,4772400,0,0,,106.8,165.6,108.4,164.4,505.3,8.1,41.81601418845859,-87.6247901186781,POINT (-87.6247901186781 41.81601418845859),2022-132118
2022,117509,Hyde PArk Shopping Center,Submitted Data,1500 1554 E 55th St,60615,2.0,false,HYDE PARK,Strip Mall,278947,1991,1,,,4131450.1,8414256.1,0,0,,97.3,158.2,97.3,158.2,991.1,7.7,41.79531041368725,-87.58917027740623,POINT (-87.58917027740623 41.79531041368725),2022-117509
2022,101086,,Not Submitted,1016  W HOLLYWOOD AVE,60660,0.0,false,EDGEWATER,,71130,,,,,,,,,,,,,,,,41.985628767245366,-87.65600345021915,POINT (-87.65600345021915 41.985628767245366),2022-101086
2022,158316,Hard Rock Hotel,Submitted Data,230 N Michigan Ave,60601,1.0,false,LOOP,Hotel,304200,1929,1,,27,17713748.4,20399740.9,0,0,,127,236.7,129.9,239.7,3416.7,11.4,41.886517288719745,-87.62467768642945,POINT (-87.62467768642945 41.886517288719745),2022-158316
